address,as_of_date,city,phone,state,location_id,store_services,title,url,zipcode,postcode,latitude,longitude,has_next_gen,is_flagship,has_pickup,has_curbside,has_same_day,has_balloon_delivery,has_helium,num_omni_features,nearest_neighbor_miles,stores_within_3_miles,stores_within_6_miles,cluster
510-A East Market Street,2024-10-07,Leesburg,(571) 206-3242,Virginia,1189,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Leesburg Plaza,https://stores.partycity.com/us/va/leesburg/party-store-pc1189.html,20176,20176,39.1111223,-77.55202109999999,False,False,True,True,True,True,True,True,11.594062090936758,0,0,0
8920 NE 5th Avenue,2024-10-07,Vancouver,(360) 450-2768,Washington,897,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Hazel Dell Towne Center,https://stores.partycity.com/us/wa/vancouver/party-store-pc897.html,98665,98665,45.687295,-122.6652419,False,False,True,True,True,True,True,True,17.04634424762158,0,0,0
5058 South 74th Street,2024-10-07,Greenfield,(414) 260-8404,Wisconsin,5337,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Steinmart Plaza at Greenfield Shopping Center,https://stores.partycity.com/us/wi/greenfield/party-store-pc5337.html,53220,53220,42.9529843,-88.00477389999999,False,False,True,True,True,True,True,True,4.502984628991389,0,1,0
KM 11.7 Barrio Canovanillas,2024-10-07,Carolina,(787) 257-5770,Puerto Rico,167,In-Store Shopping | In-Store Pickup | Helium,Los Colobos Shopping Center,https://stores.partycity.com/us/pr/carolina/party-store-pc167.html,985,985,18.3546093,-65.92444069999999,False,False,True,False,False,False,True,True,10.784347197212748,0,0,0
3373 Steelyard Drive,2024-10-07,Cleveland,(216) 238-4369,Ohio,926,In-Store Shopping,Steelyard Commons,https://stores.partycity.com/us/oh/cleveland/party-store-pc926.html,44109,44109,41.4614176,-81.6881618,False,False,False,False,False,False,False,False,7.84001024289061,0,0,1
552 ED Noble Parkway,2024-10-07,Norman,(405) 561-1009,Oklahoma,1075,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Parkway Plaza Shopping Center,https://stores.partycity.com/us/ok/norman/party-store-pc1075.html,73072,73072,35.2117896,-97.4862948,False,False,True,True,True,True,True,True,19.062444591885352,0,0,0
601 West Baltimore Pike,2024-10-07,Springfield,(484) 474-5517,Pennsylvania,1170,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Stoney Creek Center,https://stores.partycity.com/us/pa/springfield/party-store-pc1170.html,19064,19064,39.9258876,-75.3080032,False,False,True,True,True,True,True,True,8.171113613223552,0,0,0
10500 Roosevelt Boulevard,2024-10-07,Philadelphia,(267) 807-0899,Pennsylvania,1178,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Roosevelt Blvd,https://stores.partycity.com/us/pa/philadelphia/party-store-pc1178.html,19116,19116,40.099137,-75.0105739,False,False,True,True,True,True,True,True,4.381103862776333,0,1,0
6499 Carlisle Pike,2024-10-07,Mechanicsburg,(717) 610-4303,Pennsylvania,1175,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Shoppes at Silver Spring,https://stores.partycity.com/us/pa/mechanicsburg/party-store-pc1175.html,17050,17050,40.2453748,-77.0228805,False,False,True,True,True,True,True,True,12.652898591834377,0,0,0
630 Commerce Boulevard,2024-10-07,Dickson City,(570) 291-6911,Pennsylvania,5268,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Dickson City Crossing,https://stores.partycity.com/us/pa/dicksoncity/party-store-pc5268.html,18519,18519,41.4632072,-75.6478116,False,False,True,True,True,True,True,True,19.08077115983776,0,0,0
2404 Catasauqua Road,2024-10-07,Bethlehem,(484) 821-5824,Pennsylvania,727,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Shoppers Village,https://stores.partycity.com/us/pa/bethlehem/party-store-pc727.html,18018,18018,40.643474,-75.42680229999999,False,False,True,True,True,True,True,True,3.503299783861401,0,1,0
1117 Woodruff Road,2024-10-07,Greenville,(864) 640-8147,South Carolina,1053,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Shoppes of Plaza Green,https://stores.partycity.com/us/sc/greenville/party-store-pc1053.html,29607,29607,34.8332252,-82.30215079999999,False,False,True,True,True,True,True,True,18.958976401790107,0,0,0
144 Harbison Boulevard,2024-10-07,Columbia,(803) 440-8352,South Carolina,1056,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Columbiana Station,https://stores.partycity.com/us/sc/columbia/party-store-pc1056.html,29212,29212,34.0675213,-81.1629923,False,False,True,True,True,True,True,True,12.710068420368334,0,0,0
4801 S. Broadway Ave,2024-10-07,Tyler,(430) 205-4995,Texas,1111,In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Bose Plaza,https://stores.partycity.com/us/tx/tyler/party-store-pc1111.html,75703,75703,32.2969997,-95.3032159,True,False,True,True,True,True,True,True,37.68465831719165,0,0,0
1107 Ridge Road,2024-10-07,Rockwall,(469) 291-0992,Texas,1114,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Ridge Road Shopping Center,https://stores.partycity.com/us/tx/rockwall/party-store-pc1114.html,75087,75087,32.9179228,-96.4589599,False,False,True,True,True,True,True,True,11.95042100156054,0,0,0
2608 Smith Ranch Road,2024-10-07,Pearland,(346) 415-6798,Texas,807,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Crossing,https://stores.partycity.com/us/tx/pearland/party-store-pc807.html,77584,77584,29.5596304,-95.3854074,False,False,True,True,True,True,True,True,10.989990207688233,0,0,0
3875 East 42nd Street,2024-10-07,Odessa,(432) 614-0608,Texas,990,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Winwood Town Center,https://stores.partycity.com/us/tx/odessa/party-store-pc990.html,79762,79762,31.89174,-102.3492959,False,False,True,True,True,True,True,True,16.44267681274267,0,0,0
1340 N. Town East Boulevard,2024-10-07,Mesquite,(469) 697-3840,Texas,60,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Town East Centre,https://stores.partycity.com/us/tx/mesquite/party-store-pc60.html,75150,75150,32.807143,-96.6170487,False,False,True,True,True,True,True,True,8.47523929469082,0,0,0
1551 Highway 287 North,2024-10-07,Mansfield,(682) 222-1891,Texas,608,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Mansfield Town Center,https://stores.partycity.com/us/tx/mansfield/party-store-pc608.html,76063,76063,32.5862996,-97.1403126,False,False,True,True,True,True,True,True,6.123655154056284,0,0,0
13550 SW 120th Street,2024-10-07,Miami,(786) 522-1004,Florida,374,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,London Square,https://stores.partycity.com/us/fl/miami/party-store-pc374.html,33186,33186,25.6551451,-80.41465610000002,False,False,True,True,True,True,True,True,2.232157496788452,1,2,3
5025 South Cleveland Avenue,2024-10-07,Ft. Myers,(239) 322-3110,Florida,266,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Page Field Commons,https://stores.partycity.com/us/fl/ft-myers/party-store-pc266.html,33907,33907,26.5843943,-81.86994179999999,False,False,True,True,True,True,True,True,12.968467468739675,0,0,0
4155 Austell Road,2024-10-07,Austell,(470) 531-7284,Georgia,139,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,East West Commons Shopping Center,https://stores.partycity.com/us/ga/austell/party-store-pc139.html,30106,30106,33.85137290000001,-84.6026091,False,False,True,True,True,True,True,True,8.33726196924493,0,0,0
7011 North Point Parkway,2024-10-07,Alpharetta,(678) 367-2113,Georgia,292,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Northpoint Market Shopping Center,https://stores.partycity.com/us/ga/alpharetta/party-store-pc292.html,30022,30022,34.0440962,-84.30122639999999,False,False,True,True,True,True,True,True,7.8870679491947095,0,0,0
9471 North Milwaukee Avenue,2024-10-07,Niles,(224) 601-5493,Illinois,5266,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Four Flaggs Shopping Center,https://stores.partycity.com/us/il/niles/party-store-pc5266.html,60714,60714,42.052917,-87.8355945,False,False,True,True,True,True,True,True,4.518699238359114,0,1,0
2370 E Semoran Blvd,2024-10-07,Apopka,(407) 598-9228,Florida,963,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Piedmont Plaza,https://stores.partycity.com/us/fl/apopka/party-store-pc963.html,32703,32703,28.6711105,-81.46604719999999,True,True,True,True,True,True,True,True,11.127295700004352,0,0,2
553 Bullsboro Drive,2024-10-07,Newnan,(470) 686-3041,Georgia,248,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Newnan Crossing Shopping Center,https://stores.partycity.com/us/ga/newnan/party-store-pc248.html,30265,30265,33.3924908,-84.7588937,False,False,True,True,True,True,True,True,19.35967296759514,0,0,0
50 Barrett Parkway,2024-10-07,Marietta,(678) 831-0381,Georgia,159,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Prado Shopping Center,https://stores.partycity.com/us/ga/marietta/party-store-pc159.html,30066,30066,34.016574,-84.5516711,False,False,True,True,True,True,True,True,7.5725545191900565,0,0,0
3628 Marketplace Boulevard,2024-10-07,East Point,(470) 604-7807,Georgia,336,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Camp Creek Marketplace,https://stores.partycity.com/us/ga/eastpoint/party-store-pc336.html,30344,30344,33.6598394,-84.4997274,False,False,True,True,True,True,True,True,11.692142616862377,0,0,0
8141 South Cicero Avenue,2024-10-07,Chicago,(708) 831-2768,Illinois,505,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Ford City Annex,https://stores.partycity.com/us/il/chicago/party-store-pc505.html,60652,60652,41.7443725,-87.7402303,False,False,True,True,True,True,True,True,6.444886680819682,0,0,0
401 North Veterans Parkway,2024-10-07,Bloomington,(309) 319-6056,Illinois,601,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Eastland Commons Shopping Center,https://stores.partycity.com/us/il/bloomington/party-store-pc601.html,61704,61704,40.4825462,-88.9506821,False,False,True,True,True,True,True,True,40.52430033667424,0,0,0
5555 Whittlesey Boulevard,2024-10-07,Columbus,(706) 330-2525,Georgia,310,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Columbus Park Crossing,https://stores.partycity.com/us/ga/columbus/party-store-pc310.html,31909,31909,32.5486343,-84.9434399,False,False,True,True,True,True,True,True,27.709845663345863,0,0,0
203 Crossroads Boulevard,2024-10-07,Cary,(919) 850-5477,North Carolina,1028,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Crossroads Plaza,https://stores.partycity.com/us/nc/cary/party-store-pc1028.html,27518,27518,35.7624885,-78.7406243,True,True,True,True,True,True,True,True,10.25769321626733,0,0,2
4962 Monroe Street,2024-10-07,Toledo,(419) 537-7588,Ohio,609,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Monroe St,https://stores.partycity.com/us/oh/toledo/party-store-pc609.html,43623,43623,41.6982159,-83.6399139,False,False,True,True,True,True,True,True,6.778594223834901,0,0,0
8160 Old Troy Pike,2024-10-07,Huber Heights,(937) 435-5422,Ohio,4139,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,North Heights Plaza,https://stores.partycity.com/us/oh/huberheights/party-store-pc4139.html,45424,45424,39.8737691,-84.1339078,False,False,True,True,True,True,True,True,8.592867468053843,0,0,0
2560 Gulf Freeway South,2024-10-07,League City,(281) 557-6806,Texas,754,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Victory Lane Shopping Center,https://stores.partycity.com/us/tx/leaguecity/party-store-pc754.html,77573,77573,29.47263809999999,-95.0928714,False,False,True,True,True,True,True,True,5.389660129475439,0,1,0
30750 Orchard Lake Road,2024-10-07,Farmington Hills,(248) 957-2111,Michigan,476,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Orchard Lake Rd,https://stores.partycity.com/us/mi/farmingtonhills/party-store-pc476.html,48334,48334,42.5237824,-83.35846169999999,False,False,True,True,True,True,True,True,6.657156696839711,0,0,0
430 South Rangeline Road,2024-10-07,Joplin,(417) 385-1372,Missouri,5260,In-Store Shopping | Helium,Northpoint Center,https://stores.partycity.com/us/mo/joplin/party-store-pc5260.html,64801,64801,37.0866305,-94.4796323,False,False,False,False,False,False,True,False,56.4920362909149,0,0,1
21 Conley Road,2024-10-07,Columbia,(573) 303-9949,Missouri,5231,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Broadway Marketplace,https://stores.partycity.com/us/mo/columbia/party-store-pc5231.html,65201,65201,38.949274,-92.2963635,False,False,True,True,True,True,True,True,86.8803489935521,0,0,0
2301 North Rainbow Boulevard,2024-10-07,Las Vegas,(702) 802-0994,Nevada,550,In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Rainbow Promenade Shopping Center,https://stores.partycity.com/us/nv/lasvegas/party-store-pc550.html,89108,89108,36.2017767,-115.2427315,True,False,True,True,True,True,True,True,4.344654395298935,0,1,0
5643 Centennial Center Boulevard,2024-10-07,Las Vegas,(725) 231-8645,Nevada,426,In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Centennial Gateway,https://stores.partycity.com/us/nv/lasvegas/party-store-pc426.html,89149,89149,36.2635228,-115.2582446,True,False,True,True,True,True,True,True,4.344654395298935,0,1,0
4771 US Route 9,2024-10-07,Howell,(732) 835-7778,New Jersey,975,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Howell Commons,https://stores.partycity.com/us/nj/howell/party-store-pc975.html,7731,7731,40.1363668,-74.2215093,False,False,True,True,True,True,True,True,13.980937567507706,0,0,0
1500 Almonesson Road,2024-10-07,Deptford,(856) 381-4442,New Jersey,695,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Court at Deptford,https://stores.partycity.com/us/nj/deptford/party-store-pc695.html,8096,8096,39.8268763,-75.1026541,False,False,True,True,True,True,True,True,6.5193691040926005,0,0,0
385 NJ-3,2024-10-07,Clifton,(862) 414-8164,New Jersey,710,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,AMC Clifton Commons 16,https://stores.partycity.com/us/nj/clifton/party-store-pc710.html,7014,7014,40.8289686,-74.13891100000001,False,False,True,True,True,True,True,True,6.590859084173885,0,0,0
1255 Raritan Road,2024-10-07,Clark,(201) 499-4106,New Jersey,884,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Clark Commons Shopping Center,https://stores.partycity.com/us/nj/clark/party-store-pc884.html,7066,7066,40.6309349,-74.30700879999999,False,False,True,True,True,True,True,True,4.109765839088513,0,2,0
214 South Randall Road,2024-10-07,Elgin,(630) 883-0054,Illinois,932,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Otter Creek Shopping Center,https://stores.partycity.com/us/il/elgin/party-store-pc932.html,60124,60124,41.9902244,-88.3409446,False,False,True,True,True,True,True,True,8.118330578132614,0,0,0
1386 East Main Street,2024-10-07,Woodland,(530) 402-8797,California,809,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Woodland Crossroads,https://stores.partycity.com/us/ca/woodland/party-store-pc809.html,95776,95776,38.6760351,-121.7576847,False,False,True,True,True,True,True,True,18.79247850090807,0,0,0
2534 Enterprise Drive,2024-10-07,Opelika,(334) 275-4212,Alabama,485,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Tiger Town,https://stores.partycity.com/us/al/opelika/party-store-pc485.html,36801,36801,32.6194196,-85.41099469999999,False,False,True,True,True,True,True,True,27.709845663345863,0,0,0
300 East Azalea Road,2024-10-07,Mobile,(251) 415-6414,Alabama,1036,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Azalea Center,https://stores.partycity.com/us/al/mobile/party-store-pc1036.html,36609,36609,30.6735571,-88.1497242,False,False,True,True,True,True,True,True,17.992533864648266,0,0,0
1236 East Baseline Road,2024-10-07,Mesa,(623) 257-4010,Arizona,950,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Mesa Grand Shopping Center,https://stores.partycity.com/us/az/mesa/party-store-pc950.html,85204,85204,33.3794396,-111.8053431,False,False,True,True,True,True,True,True,5.242981612331449,0,1,0
271-A Madonna Rd,2024-10-07,San Luis Obispo,(805) 329-4765,California,1163,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Madonna Plaza,https://stores.partycity.com/us/ca/sanluisobispo/party-store-pc1163.html,93405,93405,35.2610613,-120.674181,False,False,True,True,True,True,True,True,89.09649547335285,0,0,0
11465 Carmel Mountain Road,2024-10-07,San Diego,(619) 763-1893,California,1241,In-Store Shopping | In-Store Pickup | Helium,Carmel Mountain Rd,https://stores.partycity.com/us/ca/sandiego/party-store-pc1241.html,92128,92128,32.978036,-117.083886,False,False,True,False,False,False,True,True,9.50278941290108,0,0,0
2550 Canyon Springs Parkway,2024-10-07,Riverside,(951) 543-9408,California,750,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Canyon Crossings,https://stores.partycity.com/us/ca/riverside/party-store-pc750.html,92507,92507,33.9424748,-117.2884613,False,False,True,True,True,True,True,True,10.139433679269839,0,0,0
1611 Hilltop Drive,2024-10-07,Redding,(530) 999-2648,California,876,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Hilltop Center,https://stores.partycity.com/us/ca/redding/party-store-pc876.html,96002,96002,40.58356089999999,-122.3569715,False,False,True,True,True,True,True,True,125.92891607401177,0,0,0
4575 Rosewood Drive,2024-10-07,Pleasanton,(925) 931-8225,California,644,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Rosewood Drive,https://stores.partycity.com/us/ca/pleasanton/party-store-pc644.html,94588,94588,37.7005918,-121.884989,False,False,True,True,True,True,True,True,12.031322437745951,0,0,0
2401 McHenry Avenue,2024-10-07,Modesto,(209) 222-3007,California,624,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,McHenry Ave,https://stores.partycity.com/us/ca/modesto/party-store-pc624.html,95350,95350,37.6767122,-120.9953394,False,False,True,True,True,True,True,True,12.249742687894914,0,0,0
7571 Carson Blvd,2024-10-07,Long Beach,(562) 350-0306,California,605,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Long Beach Towne Center,https://stores.partycity.com/us/ca/longbeach/party-store-pc605.html,90808,90808,33.8298029,-118.0861599,False,False,True,True,True,True,True,True,7.00300759598792,0,0,0
7600 South Alameda Street,2024-10-07,Huntington Park,(323) 282-5721,California,965,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,La Alameda Shopping Center,https://stores.partycity.com/us/ca/huntingtonpark/party-store-pc965.html,90255,90255,33.9710394,-118.2336164,False,False,True,True,True,True,True,True,6.481638728038161,0,0,0
1842 West Lacey Ave,2024-10-07,Hanford,(559) 415-6741,California,968,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Centennial Plaza,https://stores.partycity.com/us/ca/hanford/party-store-pc968.html,93230,93230,36.3296158,-119.6762171,False,False,True,True,True,True,True,True,72.5574855307537,0,0,0
12339 Limonite Ave,2024-10-07,Eastvale,(951) 790-0391,California,486,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Eastvale Shopping Center,https://stores.partycity.com/us/ca/eastvale/party-store-pc486.html,91752,91752,33.9784856,-117.5520611,False,False,True,True,True,True,True,True,6.657186319234288,0,0,0
151B Serramonte Center,2024-10-07,Daly City,(628) 239-4523,California,571,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Serramonte Plaza,https://stores.partycity.com/us/ca/dalycity/party-store-pc571.html,94015,94015,37.6701167,-122.4678651,False,False,True,True,True,True,True,True,18.451770089180222,0,0,0
12979 West Center Road,2024-10-07,Omaha,(402) 218-2701,Nebraska,5157,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Baker's Square,https://stores.partycity.com/us/ne/omaha/party-store-pc5157.html,68144,68144,41.2324673,-96.1171664,False,False,True,True,True,True,True,True,12.572350913780957,0,0,0
2410 Laporte Ave Suite 150,2024-10-07,Valparaiso,(219) 246-4406,Indiana,822,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Valparaiso Marketplace,https://stores.partycity.com/us/in/valparaiso/party-store-pc822.html,46383,46383,41.4668333,-87.03105839999999,False,False,True,True,True,True,True,True,14.218465410610529,0,0,0
2565 East 80th Avenue,2024-10-07,Merrillville,(219) 472-4955,Indiana,574,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Crossings of Hobart Shopping Center,https://stores.partycity.com/us/in/merrillville/party-store-pc574.html,46410,46410,41.4716047,-87.3049087,False,False,True,True,True,True,True,True,9.384000442093189,0,0,0
311 Sagamore Parkway North,2024-10-07,LaFayette,(765) 588-4063,Indiana,5198,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Lafayette Market Place,https://stores.partycity.com/us/in/lafayette/party-store-pc5198.html,47905,47905,40.4196816,-86.8557549,False,False,True,True,True,True,True,True,48.27818859356208,0,0,0
10229 Indianapolis Boulevard,2024-10-07,Highland,(219) 301-2318,Indiana,5199,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Highland Grove,https://stores.partycity.com/us/in/highland/party-store-pc5199.html,46322,46322,41.528572,-87.4691422,False,False,True,True,True,True,True,True,5.481388533683134,0,1,0
5700 Johnston Street,2024-10-07,Lafayette,(337) 443-7489,Louisiana,625,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Acadiana Square,https://stores.partycity.com/us/la/lafayette/party-store-pc625.html,70503,70503,30.167747,-92.074816,False,False,True,True,True,True,True,True,62.16880538667119,0,0,0
1600 Westbank Expressway,2024-10-07,Harvey,(504) 350-2041,Louisiana,1043,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Manhattan Plaza,https://stores.partycity.com/us/la/harvey/party-store-pc1043.html,70058,70058,29.9008471,-90.065772,False,False,True,True,True,True,True,True,8.82907559259963,0,0,0
17682 Garland Groh Blvd,2024-10-07,Hagerstown,(240) 347-1960,Maryland,1098,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Centre at Hagerstown,https://stores.partycity.com/us/md/hagerstown/party-store-pc1098.html,21740,21740,39.6548516,-77.7548195,False,False,True,True,True,True,True,True,26.322496579366902,0,0,0
6311 York Road,2024-10-07,Baltimore,(667) 262-0667,Maryland,1099,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Anneslie Shopping Center,https://stores.partycity.com/us/md/baltimore/party-store-pc1099.html,21212,21212,39.3720578,-76.6086873,True,True,True,True,True,True,True,True,6.442330645567126,0,0,2
2325 H Forest Drive,2024-10-07,Annapolis,(410) 216-4934,Maryland,5520,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Festival at Riva,https://stores.partycity.com/us/md/annapolis/party-store-pc5520.html,21401,21401,38.9785731,-76.5458879,False,False,True,True,True,True,True,True,10.435212526683687,0,0,0
300 Andover Street,2024-10-07,Peabody,(978) 326-7126,Massachusetts,6068,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Peabody Place,https://stores.partycity.com/us/ma/peabody/party-store-pc6068.html,1960,1960,42.5503856,-70.95644120000001,False,False,True,True,True,True,True,True,7.132201861534452,0,0,0
8 Mystic View Road,2024-10-07,Everett,(857) 363-2877,Massachusetts,6017,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Gateway Center,https://stores.partycity.com/us/ma/everett/party-store-pc6017.html,2149,2149,42.3987372,-71.0690597,False,False,True,True,True,True,True,True,4.812930879330565,0,2,0
15 Stockwell Drive,2024-10-07,Avon,(508) 510-9697,Massachusetts,6022,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Merchants Park,https://stores.partycity.com/us/ma/avon/party-store-pc6022.html,2322,2322,42.1280535,-71.06806929999999,False,False,True,True,True,True,True,True,7.076750116562927,0,0,0
32469 Gratiot Avenue,2024-10-07,Roseville,(586) 800-5262,Michigan,511,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Macomb Mall,https://stores.partycity.com/us/mi/roseville/party-store-pc511.html,48066,48066,42.5357417,-82.9154459,False,False,True,True,True,True,True,True,7.75770113463359,0,0,0
566 South Stratford Road,2024-10-07,Winston-Salem,(336) 283-7881,North Carolina,1061,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,S Stratford Road,https://stores.partycity.com/us/nc/winston-salem/party-store-pc1061.html,27103,27103,36.087867,-80.2888286,False,False,True,True,True,True,True,True,21.561390397718945,0,0,0
